tax_account_connected,business_name,business_type,business_city,business_state,business_start_date,business_description,naics_code,fulltime_employees_count,fulltime_employees_annual_payroll,ever_filed_bankruptcy,bankruptcy_description,ongoing_lawsuits,lawsuits_description,is_only_owner,owners,annual_revenue_year_one,annual_revenue_year_two,annual_revenue_year_three,net_operating_income_year_one,net_operating_income_year_two,net_operating_income_year_three,has_no_debts,debts,has_no_credit_debts,credit_debts,business_ein,incorporation_city,incorporation_state,credit_check_consent,inquiry_id,user_id,organization_id,id,meta_status,created_at,updated_at,open_banking_connected,business_address,business_zip_code,business_phone_number,is_business_address_same_as_individual,is_business_phone_number_same_as_individual,position_at_business,percent_ownership,owner_roles
"f","Borer - Lindgren","S Corporation","Port Oraworth","PA","2017-03-27 04:33:15.309+00","Officiis utrimque cariosus verbera magni deprecator capillus tres aptus. Caste thema cicuta amplus. Patior ademptio cruentus curtus aliquid.","541410","59","347592187","f",,"f",,"t",,"1033036251","920183036","725197507","376830771","335664196","264537411","t","[]","f","[{""id"": ""a1e4fd53-614b-4f6a-9ba1-0da5939576f7"", ""name"": ""Discover It Business Card"", ""balance"": 1759681}]","123456789","Audieboro","MO","t","51dfc7d9-f2b3-4b22-b313-3783999c57a8","gvrgcu0ca0stbg6pkqqjk","3ea1e598-67e0-ec66-d6ef-fdca7bdf2b19","4d7402ff-7b24-41eb-99a5-6bee3001ff9d","t","2025-08-24 23:07:56.6+00",,"f","51447 Leffler Views","59542","+19819855494","f","f","Forward Web Manager","94.11","{authorizedSigner,beneficialOwner,controlPerson}"
"f","Paucek, Baumbach and Mosciski","Nonprofit organization","Kaneworth","ND","2020-08-11 12:14:12.289+00","Aedificium thymbra vix avaritia artificiose. Amiculum colligo iusto. Desino tabgo utrum demergo decretum trado tactus libero spectaculum audio.","541490","329","1337545059","f",,"f",,"t",,"2675090117","3121992934","3155469977","549132905","640871512","647743560","f","[{""id"": ""a5176624-69e3-44ff-8489-e1291131f999"", ""name"": ""SBA 504 Loan - Real Estate Financing"", ""interestRate"": 9.574356518664214, ""originalDate"": ""2017-10-07T20:39:59.766Z"", ""currentBalance"": 858676, ""monthlyPayment"": 17073, ""originalAmount"": 1051352, ""termOrMaturationDate"": ""2028-06-02T22:54:01.118Z""}, {""id"": ""a588d5d3-1ed2-4984-b8b5-7a0982eb6b90"", ""name"": ""John Deere Agricultural Equipment Loan"", ""interestRate"": 6.375221816836595, ""originalDate"": ""2021-07-31T15:24:35.910Z"", ""currentBalance"": 8046928, ""monthlyPayment"": 176866, ""originalAmount"": 19967350, ""termOrMaturationDate"": ""2026-12-17T00:48:57.407Z""}, {""id"": ""3ddcf6e4-0f24-4166-998c-ebffe040559d"", ""name"": ""State Sales Tax Delinquency"", ""interestRate"": 7.455877355138621, ""originalDate"": ""2024-01-29T15:58:32.026Z"", ""currentBalance"": 29097986, ""monthlyPayment"": 989070, ""originalAmount"": 36812076, ""termOrMaturationDate"": ""2028-08-25T11:27:11.035Z""}, {""id"": ""949e6c69-4aef-4b27-b32f-c3d2b19d5a89"", ""name"": ""SBA 504 Loan - Real Estate Financing"", ""interestRate"": 9.663532328017592, ""originalDate"": ""2023-06-15T23:47:50.199Z"", ""currentBalance"": 3230175, ""monthlyPayment"": 64467, ""originalAmount"": 20273667, ""termOrMaturationDate"": ""2030-05-01T23:21:30.343Z""}, {""id"": ""1a035f73-9367-4330-90dc-26a240d6e07a"", ""name"": ""Cisco Technology Equipment Lease"", ""interestRate"": 8.329461445785928, ""originalDate"": ""2019-06-29T08:45:17.324Z"", ""currentBalance"": 13129217, ""monthlyPayment"": 247433, ""originalAmount"": 14192675, ""termOrMaturationDate"": ""2027-08-23T00:55:33.622Z""}]","f","[{""id"": ""baccf769-ebb9-4308-92e3-38580f04fdf4"", ""name"": ""Bank of America Business Advantage Credit Card"", ""balance"": 868068}, {""id"": ""67004927-ea4e-4b8c-91fb-68da73e39a02"", ""name"": ""Wells Fargo Business Elite Card"", ""balance"": 4490983}]","123456789","Port Anika","KS","t","ba691fb7-9e99-4a49-b10f-8481a15a94cd","4xbuwmwtnvzbhjwu5l3pf","3ea1e598-67e0-ec66-d6ef-fdca7bdf2b19","65df0810-20e4-486c-9152-c7b568ca0f84","t","2025-09-09 20:31:03.811+00",,"f","212 Veterans Memorial Highway","24454","+18482525081","f","f","National Functionality Producer","25.62","{authorizedSigner,beneficialOwner,controlPerson}"
"t","Bartell, Lueilwitz and Murazik","Nonprofit organization",,,,,"212210","108","354556926","f",,"f",,"t",,"709113852","648457339","593811615","152928841","139847542","128062541","f","[{""id"": ""88d7267f-847d-44fd-abef-cb3683b0c970"", ""name"": ""Amazon Business Net-30 Account"", ""interestRate"": 7.307391362972623, ""originalDate"": ""2021-06-18T21:46:14.466Z"", ""currentBalance"": 11065239, ""monthlyPayment"": 159592, ""originalAmount"": 34105835, ""termOrMaturationDate"": ""2028-02-24T18:34:20.926Z""}, {""id"": ""86d3afdc-465d-4740-9a10-2749033245eb"", ""name"": ""State Sales Tax Delinquency"", ""interestRate"": 7.358301708032883, ""originalDate"": ""2017-07-06T18:23:05.953Z"", ""currentBalance"": 555181, ""monthlyPayment"": 26537, ""originalAmount"": 2774592, ""termOrMaturationDate"": ""2027-06-06T13:34:42.777Z""}, {""id"": ""aaf5fb59-c769-472d-9c6f-41e81478e4ca"", ""name"": ""Regulatory Fine Payment Agreement"", ""interestRate"": 7.099006195083252, ""originalDate"": ""2024-01-13T03:00:21.836Z"", ""currentBalance"": 21387683, ""monthlyPayment"": 1017680, ""originalAmount"": 24940407, ""termOrMaturationDate"": ""2027-09-25T01:14:00.276Z""}, {""id"": ""2c4b3cf1-e71d-4df6-89b0-d53adbe0d632"", ""name"": ""Grainger Trade Credit (Net-60 Terms)"", ""interestRate"": 10.203990783479414, ""originalDate"": ""2018-11-17T11:48:43.063Z"", ""currentBalance"": 13782989, ""monthlyPayment"": 500062, ""originalAmount"": 28411440, ""termOrMaturationDate"": ""2027-03-16T05:22:06.310Z""}]","t","[]","123456789","Myrtiecester","OK","t","6ec71f69-47dd-421c-a4b7-b81d20c581d1","qid0376j8qusbb7ql4394","3ea1e598-67e0-ec66-d6ef-fdca7bdf2b19","995a6265-ac05-4284-8e0c-82c250c8c90b","f","2025-08-29 05:36:14.291+00",,"f",,,,"f","f",,"89.96","{authorizedSigner,beneficialOwner,controlPerson}"
"t","Runolfsdottir and Sons","Franchise",,,,,"332613","317","2958166969","f",,"f",,"t",,"5916333938","4824797369","4493890337","1753792595","1430225877","1332134338","f","[{""id"": ""a513d16a-4655-4ff7-a2c9-a90a269bdeef"", ""name"": ""Shopify Capital Revenue Advance"", ""interestRate"": 9.04668021875265, ""originalDate"": ""2016-08-29T17:58:17.010Z"", ""currentBalance"": 11885229, ""monthlyPayment"": 254674, ""originalAmount"": 39503810, ""termOrMaturationDate"": ""2030-05-22T20:39:48.350Z""}, {""id"": ""95778583-1877-4f7f-b488-8a83af79fa71"", ""name"": ""CNH Industrial Equipment Financing"", ""interestRate"": 8.499772389592028, ""originalDate"": ""2019-01-15T02:08:38.020Z"", ""currentBalance"": 3580797, ""monthlyPayment"": 58519, ""originalAmount"": 6713434, ""termOrMaturationDate"": ""2031-12-10T07:20:02.448Z""}, {""id"": ""59e32e14-d1bb-4261-a2c9-275c0c53c1f7"", ""name"": ""Contract Breach Judgment Debt"", ""interestRate"": 4.453152006518194, ""originalDate"": ""2023-12-29T10:22:19.588Z"", ""currentBalance"": 12121844, ""monthlyPayment"": 297522, ""originalAmount"": 13517451, ""termOrMaturationDate"": ""2028-08-30T02:50:22.899Z""}]","f","[{""id"": ""1fbe49a4-f6bf-4b87-a054-7cbbd4a7d73a"", ""name"": ""Chase Ink Business Credit Card"", ""balance"": 2577977}, {""id"": ""c5c37237-861e-496a-9074-b8740eb1d6ea"", ""name"": ""Chase Ink Business Credit Card"", ""balance"": 4296353}, {""id"": ""b172fc95-eb27-40bf-ad20-932bdc8223cc"", ""name"": ""Stripe Corporate Business Card"", ""balance"": 521128}, {""id"": ""4609b27e-145b-4481-9ff8-2a35b3ca488d"", ""name"": ""Discover It Business Card"", ""balance"": 1988984}, {""id"": ""c0e40eeb-01d0-42de-9c1f-e0767f746e69"", ""name"": ""Chase Ink Business Credit Card"", ""balance"": 3928663}]","123456789","New Gustaveville","TN","t","302fa238-9d47-429f-90d7-f3e714c0d7c4","64vyxrh49t35qyir9qg2f","3ea1e598-67e0-ec66-d6ef-fdca7bdf2b19","2ffd1773-da41-4135-b67b-20c146327e23","f","2025-08-27 14:22:55.467+00",,"f",,,,"f","f",,"79.05","{authorizedSigner,beneficialOwner,controlPerson}"
"f","Friesen - Rosenbaum","Partnership","North Jamarcus","RI","2022-01-21 18:04:38.702+00","Dolorum adfectus blandior cursim approbo undique. Apostolus trucido caute aveho vulgaris vesica autem minus cotidie decipio. Sunt ara sollicito ante sono omnis aliqua civitas.","115310","281","1446093440","f",,"f",,"t",,"4162620757","4449588761","4555196461","1101289297","1177211369","1205151611","f","[{""id"": ""9a0450c1-a81b-4a64-845a-f4a86eb22482"", ""name"": ""Caterpillar Heavy Machinery Lease"", ""interestRate"": 6.455026709466567, ""originalDate"": ""2016-06-25T21:14:44.222Z"", ""currentBalance"": 2406134, ""monthlyPayment"": 79780, ""originalAmount"": 33032030, ""termOrMaturationDate"": ""2026-10-10T08:07:21.062Z""}, {""id"": ""6cc92793-91e0-4f24-8840-1f5bf06f3ad6"", ""name"": ""State Sales Tax Delinquency"", ""interestRate"": 6.254587944875543, ""originalDate"": ""2023-10-06T02:48:20.457Z"", ""currentBalance"": 2318337, ""monthlyPayment"": 205278, ""originalAmount"": 19727270, ""termOrMaturationDate"": ""2025-10-25T09:45:52.429Z""}, {""id"": ""e81947fd-5e36-4041-bc9e-456bb6ca172a"", ""name"": ""Caterpillar Heavy Machinery Lease"", ""interestRate"": 9.900749715171745, ""originalDate"": ""2020-03-26T10:49:53.541Z"", ""currentBalance"": 9639582, ""monthlyPayment"": 168788, ""originalAmount"": 14699537, ""termOrMaturationDate"": ""2026-05-04T12:29:40.869Z""}, {""id"": ""606c4206-7ae0-4aa3-a791-dc93f8b335d5"", ""name"": ""Fundbox Invoice Advance"", ""interestRate"": 10.300718884451552, ""originalDate"": ""2023-04-09T17:09:01.592Z"", ""currentBalance"": 23686047, ""monthlyPayment"": 696779, ""originalAmount"": 28476203, ""termOrMaturationDate"": ""2028-06-20T19:51:39.554Z""}]","f","[{""id"": ""c61e9553-161e-438b-99d2-085a250af795"", ""name"": ""Wells Fargo Business Elite Card"", ""balance"": 1402675}, {""id"": ""24cf2646-3a69-47d0-a4f7-0ac457d4297c"", ""name"": ""Wells Fargo Business Elite Card"", ""balance"": 1737369}]","123456789","Fort Flossie","IA","t","f7f9f271-61a4-458d-9532-3164b2bf10e3","7v6laf79mr5ywtfip9hi1","3ea1e598-67e0-ec66-d6ef-fdca7bdf2b19","18059631-daf3-4ba6-aa79-e47b5e56b990","t","2025-09-13 01:16:26.018+00",,"f","73588 S 5th Street","46677","+13716237800","f","f","District Factors Planner","90.76","{authorizedSigner,beneficialOwner,controlPerson}"
"t","Stark Group","C Corporation",,,,,"221117","161","918648934","f",,"f",,"t",,"1837297868","1758147505","2154057987","490011122","468901558","574491698","f","[{""id"": ""56ac9d5a-cd50-4003-8dd7-cf24a0327450"", ""name"": ""Caterpillar Heavy Machinery Lease"", ""interestRate"": 10.251945385975425, ""originalDate"": ""2021-11-30T10:21:26.268Z"", ""currentBalance"": 6594686, ""monthlyPayment"": 117402, ""originalAmount"": 21869685, ""termOrMaturationDate"": ""2030-04-23T19:10:19.906Z""}, {""id"": ""2b87df45-16ca-4fbf-925f-d451c1043b23"", ""name"": ""Office Depot Vendor Credit"", ""interestRate"": 11.129478737989718, ""originalDate"": ""2024-09-28T12:32:46.286Z"", ""currentBalance"": 4419200, ""monthlyPayment"": 225119, ""originalAmount"": 43959824, ""termOrMaturationDate"": ""2027-08-28T13:37:45.040Z""}, {""id"": ""f911c64d-32e3-4277-9f07-1cad83bdea7f"", ""name"": ""Contract Breach Judgment Debt"", ""interestRate"": 7.503197871163548, ""originalDate"": ""2019-02-27T17:47:40.381Z"", ""currentBalance"": 21384495, ""monthlyPayment"": 1915751, ""originalAmount"": 25570017, ""termOrMaturationDate"": ""2025-11-25T11:08:59.741Z""}, {""id"": ""6db122d2-db79-4fdc-8927-e31fb7aeffd0"", ""name"": ""IRS Payroll Tax Debt"", ""interestRate"": 3.826860453558768, ""originalDate"": ""2022-11-11T00:45:10.078Z"", ""currentBalance"": 2849934, ""monthlyPayment"": 48671, ""originalAmount"": 7272566, ""termOrMaturationDate"": ""2029-08-21T15:23:45.337Z""}, {""id"": ""a468c1cf-7da6-4056-971b-8a22c7e5e7ad"", ""name"": ""SBA 7(a) Loan - Capital Growth"", ""interestRate"": 4.8349426161788704, ""originalDate"": ""2016-03-16T05:37:18.457Z"", ""currentBalance"": 586687, ""monthlyPayment"": 8475, ""originalAmount"": 1231702, ""termOrMaturationDate"": ""2027-01-05T22:36:38.823Z""}]","f","[{""id"": ""4f822dc3-80a6-4279-ad58-b1c7f7060264"", ""name"": ""US Bank Business Leverage Visa"", ""balance"": 795369}, {""id"": ""6643c172-9460-49b9-b53b-4703a6aa5545"", ""name"": ""Stripe Corporate Business Card"", ""balance"": 2707250}]","123456789","Fort Lou","WV","t","86b3f96f-bed2-4701-8335-78549acbfa67","0qz30ytkclejbv9264225","3ea1e598-67e0-ec66-d6ef-fdca7bdf2b19","165efc7c-61d1-4328-9db7-741b5adde70d","f","2025-08-31 16:30:38.62+00",,"f",,,,"f","f",,"96.78","{authorizedSigner,beneficialOwner,controlPerson}"
"t","Senger - Kiehn","C Corporation",,,,,"313230","219","1014407891","f",,"t","Tener iure conscendo tenetur communis curis quasi. Tamen asperiores spiritus considero. Cernuus contra vesica defluo cubo subiungo valeo.","t",,"2028815781","2147192116","2462904766","235413798","249149606","285783348","f","[{""id"": ""ce2b4587-1a99-42d8-b8d0-f85935111b40"", ""name"": ""Fundbox Invoice Advance"", ""interestRate"": 9.258196762765248, ""originalDate"": ""2024-05-06T06:19:22.143Z"", ""currentBalance"": 15340330, ""monthlyPayment"": 300976, ""originalAmount"": 19724609, ""termOrMaturationDate"": ""2028-08-28T15:10:32.277Z""}, {""id"": ""b17ed008-84f5-4cfb-adb8-f6e08736522e"", ""name"": ""Pending Lawsuit Settlement Debt"", ""interestRate"": 3.1572977832193723, ""originalDate"": ""2023-12-19T09:04:38.829Z"", ""currentBalance"": 26815492, ""monthlyPayment"": 349882, ""originalAmount"": 32801113, ""termOrMaturationDate"": ""2030-01-15T11:08:59.246Z""}, {""id"": ""33967f2c-9cd2-4001-8032-d436d6c2bb18"", ""name"": ""US Bank Equipment Financing"", ""interestRate"": 9.452328640437795, ""originalDate"": ""2020-09-01T01:37:31.611Z"", ""currentBalance"": 11231197, ""monthlyPayment"": 556434, ""originalAmount"": 30824009, ""termOrMaturationDate"": ""2027-06-16T23:02:07.230Z""}, {""id"": ""fd7b88c0-fd8c-4925-ae80-4e4991845b1b"", ""name"": ""PayPal Working Capital Loan"", ""interestRate"": 8.1107410751513, ""originalDate"": ""2023-11-14T07:39:45.452Z"", ""currentBalance"": 6800436, ""monthlyPayment"": 234865, ""originalAmount"": 10238483, ""termOrMaturationDate"": ""2026-07-10T15:21:02.444Z""}, {""id"": ""411f6688-2e1c-4dd1-be94-28f3524a582f"", ""name"": ""GE Capital Fleet Vehicle Lease"", ""interestRate"": 5.122731578714477, ""originalDate"": ""2017-10-30T05:39:43.398Z"", ""currentBalance"": 1294560, ""monthlyPayment"": 16314, ""originalAmount"": 5539687, ""termOrMaturationDate"": ""2034-02-01T21:48:38.894Z""}]","f","[{""id"": ""8c3e9456-9ad2-4832-84bd-9fcecba972e8"", ""name"": ""American Express Business Platinum Card"", ""balance"": 513510}, {""id"": ""6129d97d-5338-40a9-b4f2-14b5b9f09d6e"", ""name"": ""Chase Ink Business Credit Card"", ""balance"": 4688133}, {""id"": ""8334cd1e-e504-41d9-b3ea-3dd390928ea5"", ""name"": ""Wells Fargo Business Elite Card"", ""balance"": 203185}]","123456789","Effieview","WI","t","ba5ee8c4-38e1-42d2-9e25-2bb5513e2056","tn2oy5ql6r8e0hy9znlif","3ea1e598-67e0-ec66-d6ef-fdca7bdf2b19","6aa531ea-66ad-47a5-8fd0-92073da41187","f","2025-09-14 07:26:02.815+00",,"f",,,,"f","f",,"92.72","{authorizedSigner,beneficialOwner,controlPerson}"
"f","Price - Corkery","Sole proprietorship",,,,,"213112","498","2259148614","f",,"t","Suus coruscus tres advoco denego ait. Absconditus aestas vito adficio. Illo cibo distinctio synagoga laborum aro uberrime.","t",,"4518297228","5310440188","5276708574","1339631185","1574493869","1564492774","f","[{""id"": ""fe0ffda7-ae71-4a65-9d45-e0364a24cf8f"", ""name"": ""BlueVine Short-Term Business Loan"", ""interestRate"": 10.75475048769154, ""originalDate"": ""2023-01-15T19:00:18.197Z"", ""currentBalance"": 27485722, ""monthlyPayment"": 573546, ""originalAmount"": 41859352, ""termOrMaturationDate"": ""2026-07-20T17:08:48.143Z""}, {""id"": ""6817e6fd-d5d4-45c6-8e2b-e6ff17f18491"", ""name"": ""BlueVine Short-Term Business Loan"", ""interestRate"": 3.5452861783104472, ""originalDate"": ""2021-08-08T09:11:41.217Z"", ""currentBalance"": 20364842, ""monthlyPayment"": 248729, ""originalAmount"": 25540764, ""termOrMaturationDate"": ""2034-01-17T05:07:54.725Z""}, {""id"": ""4c5e55c3-0d2f-468a-9837-fa2986d47621"", ""name"": ""SBA 7(a) Loan - Capital Growth"", ""interestRate"": 7.847925550709662, ""originalDate"": ""2023-11-24T00:00:15.946Z"", ""currentBalance"": 12689039, ""monthlyPayment"": 1140405, ""originalAmount"": 14062055, ""termOrMaturationDate"": ""2026-10-16T20:56:56.892Z""}, {""id"": ""6b028186-1bfa-4d79-9d59-c0e5e2dbfad5"", ""name"": ""SBA 504 Loan - Real Estate Financing"", ""interestRate"": 4.123522909071884, ""originalDate"": ""2025-05-27T05:38:06.214Z"", ""currentBalance"": 5088518, ""monthlyPayment"": 102294, ""originalAmount"": 11618991, ""termOrMaturationDate"": ""2026-04-17T12:02:09.465Z""}]","f","[{""id"": ""55e7fc71-af05-4686-b9b7-884f3e07476f"", ""name"": ""Discover It Business Card"", ""balance"": 3727940}, {""id"": ""13df707d-e062-428f-87a2-a301f0cb8173"", ""name"": ""American Express Business Platinum Card"", ""balance"": 2018958}, {""id"": ""b5ebb365-4d6d-4f6a-b675-5d578a33de2d"", ""name"": ""Capital One Spark Business Credit Card"", ""balance"": 4431956}]","123456789","Fort Kendallmouth","ID","t","f5003457-171c-4472-943b-f409d4d51ac8","szn372si8psxs97z5fne3","3ea1e598-67e0-ec66-d6ef-fdca7bdf2b19","5cee08ae-4398-4113-819a-89bfa052d8f5","f","2025-10-16 05:07:21.517+00",,"f",,,,"f","f",,"79.43","{authorizedSigner,beneficialOwner,controlPerson}"
"t","Weimann - Treutel","Nonprofit organization",,,,,"333519","218","628692816","f",,"f",,"t",,"1257385632","893630008","728274967","158790263","112853002","91970968","f","[{""id"": ""3c35b929-cd31-4b6a-9f62-eff4995ba765"", ""name"": ""Pending Lawsuit Settlement Debt"", ""interestRate"": 4.794456201618213, ""originalDate"": ""2022-09-30T21:42:00.368Z"", ""currentBalance"": 2782730, ""monthlyPayment"": 69092, ""originalAmount"": 6214342, ""termOrMaturationDate"": ""2028-07-22T01:14:29.631Z""}, {""id"": ""694cab9f-ce8f-4905-a204-5629232c9219"", ""name"": ""Sysco Food Supplier Credit Line"", ""interestRate"": 8.972662623268914, ""originalDate"": ""2017-01-17T05:56:23.224Z"", ""currentBalance"": 25096161, ""monthlyPayment"": 1233323, ""originalAmount"": 27841328, ""termOrMaturationDate"": ""2026-01-14T10:19:03.464Z""}, {""id"": ""3a6254fa-3d6e-40d0-b598-4bea42110ea9"", ""name"": ""Grainger Trade Credit (Net-60 Terms)"", ""interestRate"": 4.118516073250663, ""originalDate"": ""2023-11-10T03:34:43.156Z"", ""currentBalance"": 18082428, ""monthlyPayment"": 250419, ""originalAmount"": 25563375, ""termOrMaturationDate"": ""2028-08-13T03:53:00.590Z""}]","f","[{""id"": ""c40e7417-04f7-4b1e-8c0f-5f60c93a1427"", ""name"": ""Bank of America Business Advantage Credit Card"", ""balance"": 4320148}, {""id"": ""a2a73c62-f582-4410-a3f9-29954b2573d1"", ""name"": ""Brex Business Credit Card"", ""balance"": 4467263}, {""id"": ""7f74a01f-a5a4-4d2a-896f-6891294fad2e"", ""name"": ""Chase Ink Business Credit Card"", ""balance"": 131900}]","123456789","Gusikowskichester","OR","t","8395b9c8-0672-462e-a12d-4ae062b9e619","m8g55bryzqfuhjgxc4oba","3ea1e598-67e0-ec66-d6ef-fdca7bdf2b19","a89c2c5e-3751-42cf-9f4c-e430510c467c","f","2025-09-16 08:14:04.693+00",,"f",,,,"f","f",,"88.39","{authorizedSigner,beneficialOwner,controlPerson}"
"t","Luettgen - Hettinger","Partnership",,,,,"541690","453","3381521784","t","Quas decretum desidero non vulnero amita accommodo usitas desino ducimus. Numquam molestiae theca. Caelestis quam bestia utpote.","f",,"t",,"6763043568","6545916750","5789713535","1097958764","1062708911","939941707","f","[{""id"": ""7eb3b147-870b-4203-843e-55dda5e4be0b"", ""name"": ""IRS Payroll Tax Debt"", ""interestRate"": 9.770470251347978, ""originalDate"": ""2021-03-26T09:46:51.609Z"", ""currentBalance"": 29397535, ""monthlyPayment"": 729315, ""originalAmount"": 36254435, ""termOrMaturationDate"": ""2027-05-13T14:52:48.233Z""}, {""id"": ""bbe8a07b-4a8d-456f-b272-c046a715ecd1"", ""name"": ""SBA 504 Loan - Real Estate Financing"", ""interestRate"": 9.904999916654317, ""originalDate"": ""2021-02-21T18:21:44.705Z"", ""currentBalance"": 4669718, ""monthlyPayment"": 427688, ""originalAmount"": 31605575, ""termOrMaturationDate"": ""2026-09-28T21:17:20.136Z""}]","f","[{""id"": ""27b964b8-7f5e-4c0c-b98b-a936ba9c94a3"", ""name"": ""Chase Ink Business Credit Card"", ""balance"": 4884428}, {""id"": ""29c79cf2-bb2e-4803-b15a-5acd665134e9"", ""name"": ""Chase Ink Business Credit Card"", ""balance"": 1857966}, {""id"": ""7e0cdbcf-f6a8-4f10-9a92-37cc305195a7"", ""name"": ""Chase Ink Business Credit Card"", ""balance"": 4039761}, {""id"": ""f9a07373-7f4c-4f36-84f2-406e18233be0"", ""name"": ""Stripe Corporate Business Card"", ""balance"": 4224954}]","123456789","East Viviane","MO","t","fcc58719-edd3-4ed6-a680-e8018b8a2c03","hmldmt9ggrghxatwg35a1","3ea1e598-67e0-ec66-d6ef-fdca7bdf2b19","176eb456-9357-4fd2-9307-9b61560eb250","f","2025-09-22 02:01:56.686+00",,"f",,,,"f","f",,"43.17","{authorizedSigner,beneficialOwner,controlPerson}"
"t","Feeney and Sons","LLC",,,,,"811210","68","326084616","f",,"f",,"t",,"755729764","719001128","652496291","133913299","127405083","115620603","f","[{""id"": ""98d5b6d7-923c-4e12-a62a-af90ffe3b6b1"", ""name"": ""Bank of America Working Capital Loan"", ""interestRate"": 7.240378458516632, ""originalDate"": ""2016-11-03T22:22:57.866Z"", ""currentBalance"": 21436930, ""monthlyPayment"": 384544, ""originalAmount"": 35788384, ""termOrMaturationDate"": ""2028-11-15T09:53:41.435Z""}, {""id"": ""56b492fb-f29a-4e2c-b730-3a30fbaea8b4"", ""name"": ""SBA 7(a) Loan - Capital Growth"", ""interestRate"": 4.129499603304811, ""originalDate"": ""2017-01-21T06:48:01.146Z"", ""currentBalance"": 21389756, ""monthlyPayment"": 519227, ""originalAmount"": 22170243, ""termOrMaturationDate"": ""2028-02-11T09:02:19.072Z""}, {""id"": ""fabd1022-6844-42b7-852d-b8f1a51e72b7"", ""name"": ""Contract Breach Judgment Debt"", ""interestRate"": 6.610254704527242, ""originalDate"": ""2025-02-11T12:25:26.027Z"", ""currentBalance"": 11545127, ""monthlyPayment"": 1025691, ""originalAmount"": 36808515, ""termOrMaturationDate"": ""2026-04-30T13:50:31.437Z""}, {""id"": ""d05681a5-380d-4040-9f0f-2b4221d2628c"", ""name"": ""Contract Breach Judgment Debt"", ""interestRate"": 11.067875979626987, ""originalDate"": ""2018-09-17T17:00:37.170Z"", ""currentBalance"": 990189, ""monthlyPayment"": 22885, ""originalAmount"": 1624722, ""termOrMaturationDate"": ""2030-04-26T08:33:36.360Z""}]","f","[{""id"": ""751dabf3-f3a9-4709-b41f-f9e0bd0ff581"", ""name"": ""Wells Fargo Business Elite Card"", ""balance"": 134708}, {""id"": ""8f6d855c-45ae-4905-a52d-774eb29c0e95"", ""name"": ""Capital One Spark Business Credit Card"", ""balance"": 4935503}, {""id"": ""41304f26-b163-4def-a00e-8fbe3241847e"", ""name"": ""American Express Business Platinum Card"", ""balance"": 2806725}]","123456789","Raleigh","MI","t","64aa7167-3368-47a1-9d2c-709e510eee6c","9xj079lex57xpyoxgx4i4","3ea1e598-67e0-ec66-d6ef-fdca7bdf2b19","8f11c90b-3545-4ca1-8572-e15aa6896aed","f","2025-10-15 17:00:18.765+00",,"f",,,,"f","f",,"21.52","{authorizedSigner,beneficialOwner,controlPerson}"
